學校代碼,學校名稱,日間∕進修別,等級別,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別,學年度,總計,男生計,女生計,一年級男,一年級女,二年級男,二年級女,三年級男,三年級女,四年級男,四年級女,五年級男,五年級女,六年級男,六年級女,七年級男,七年級女,延修生男,延修生女,華語先修生男,華語先修生女,city_name,sector
1014,義守大學,D 日,B 學士,,,,,,,,,,,,,,,,,12 高雄市,1 一般,112,10167.0,5140.0,5027.0,1043.0,995.0,1054.0,1109.0,1321.0,1316.0,1293.0,1341.0,43.0,33.0,0.0,0.0,0.0,0.0,386.0,233.0,,,高雄市,私立
1014,義守大學,P 進,B 學士,,,,,,,,,,,,,,,,,12 高雄市,1 一般,112,599.0,465.0,134.0,137.0,37.0,104.0,36.0,109.0,29.0,66.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,10.0,,,高雄市,私立
1014,義守大學,N 修,C 二技,,,,,,,,,,,,,,,,,12 高雄市,2 技職,112,143.0,26.0,117.0,0.0,0.0,0.0,0.0,16.0,59.0,9.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,,高雄市,私立
1015,世新大學,D 日,D 博士,,,,,,,,,,,,,,,,,30 臺北市,1 一般,112,81.0,39.0,42.0,6.0,7.0,9.0,8.0,7.0,10.0,3.0,6.0,6.0,5.0,4.0,3.0,4.0,3.0,0.0,0.0,,,臺北市,私立
1015,世新大學,D 日,M 碩士,,,,,,,,,,,,,,,,,30 臺北市,1 一般,112,473.0,208.0,265.0,84.0,115.0,58.0,82.0,40.0,42.0,26.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,臺北市,私立
1015,世新大學,N 職,M 碩士,,,,,,,,,,,,,,,,,30 臺北市,1 一般,112,543.0,274.0,269.0,74.0,89.0,57.0,57.0,45.0,47.0,41.0,43.0,25.0,20.0,32.0,13.0,0.0,0.0,0.0,0.0,,,臺北市,私立
1015,世新大學,D 日,B 學士,,,,,,,,,,,,,,,,,30 臺北市,1 一般,112,9150.0,3175.0,5975.0,695.0,1488.0,785.0,1421.0,756.0,1434.0,779.0,1458.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,174.0,,,臺北市,私立
1015,世新大學,P 進,B 學士,,,,,,,,,,,,,,,,,30 臺北市,1 一般,112,673.0,235.0,438.0,79.0,141.0,44.0,103.0,66.0,127.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,,,臺北市,私立
1016,銘傳大學,D 日,D 博士,,,,,,,,,,,,,,,,,30 臺北市,1 一般,112,78.0,35.0,43.0,9.0,11.0,8.0,4.0,3.0,5.0,3.0,6.0,4.0,5.0,2.0,7.0,6.0,5.0,0.0,0.0,,,臺北市,私立
1016,銘傳大學,D 日,M 碩士,,,,,,,,,,,,,,,,,30 臺北市,1 一般,112,769.0,292.0,477.0,122.0,171.0,86.0,167.0,49.0,83.0,35.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,臺北市,私立
1016,銘傳大學,N 職,M 碩士,,,,,,,,,,,,,,,,,30 臺北市,1 一般,112,702.0,282.0,420.0,97.0,140.0,75.0,139.0,35.0,49.0,35.0,39.0,20.0,29.0,20.0,24.0,0.0,0.0,0.0,0.0,,,臺北市,私立
1016,銘傳大學,D 日,B 學士,,,,,,,,,,,,,,,,,30 臺北市,1 一般,112,15949.0,6409.0,9540.0,1405.0,1981.0,1468.0,2206.0,1595.0,2429.0,1482.0,2519.0,29.0,18.0,0.0,0.0,0.0,0.0,430.0,387.0,,,臺北市,私立
1017,實踐大學,D 日,D 博士,,,,,,,,,,,,,,,,,30 臺北市,1 一般,112,25.0,11.0,14.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,3.0,2.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,,,臺北市,私立
1017,實踐大學,D 日,M 碩士,,,,,,,,,,,,,,,,,30 臺北市,1 一般,112,329.0,144.0,185.0,37.0,70.0,41.0,50.0,33.0,34.0,31.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,臺北市,私立
1017,實踐大學,N 職,M 碩士,,,,,,,,,,,,,,,,,30 臺北市,1 一般,112,107.0,20.0,87.0,6.0,28.0,6.0,31.0,3.0,13.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,臺北市,私立
1017,實踐大學,D 日,B 學士,,,,,,,,,,,,,,,,,30 臺北市,1 一般,112,9112.0,3096.0,6016.0,631.0,1349.0,675.0,1226.0,752.0,1491.0,745.0,1530.0,14.0,25.0,0.0,0.0,0.0,0.0,279.0,395.0,,,臺北市,私立
1017,實踐大學,P 進,B 學士,,,,,,,,,,,,,,,,,30 臺北市,1 一般,112,1107.0,351.0,756.0,47.0,115.0,58.0,128.0,78.0,199.0,97.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,95.0,,,臺北市,私立
1017,實踐大學,N 修,C 二技,,,,,,,,,,,,,,,,,30 臺北市,2 技職,112,74.0,14.0,60.0,0.0,0.0,0.0,0.0,10.0,36.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,臺北市,私立
1018,朝陽科技大學,D 日,D 博士,,,,,,,,,,,,,,,,,06 臺中市,2 技職,112,99.0,68.0,31.0,9.0,5.0,18.0,10.0,16.0,7.0,10.0,5.0,8.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,,,臺中市,私立
1018,朝陽科技大學,D 日,M 碩士,,,,,,,,,,,,,,,,,06 臺中市,2 技職,112,609.0,321.0,288.0,135.0,111.0,117.0,103.0,49.0,42.0,19.0,28.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,,,臺中市,私立
1018,朝陽科技大學,N 職,M 碩士,,,,,,,,,,,,,,,,,06 臺中市,2 技職,112,251.0,117.0,134.0,44.0,38.0,24.0,27.0,9.0,19.0,16.0,20.0,17.0,12.0,6.0,15.0,1.0,3.0,0.0,0.0,,,臺中市,私立
1018,朝陽科技大學,D 日,B 四技,,,,,,,,,,,,,,,,,06 臺中市,2 技職,112,11082.0,4914.0,6168.0,1215.0,1592.0,1203.0,1450.0,1140.0,1479.0,1084.0,1470.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,177.0,,,臺中市,私立
1018,朝陽科技大學,N 修,B 四技,,,,,,,,,,,,,,,,,06 臺中市,2 技職,112,1168.0,566.0,602.0,88.0,99.0,118.0,100.0,121.0,144.0,158.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,74.0,,,臺中市,私立
1018,朝陽科技大學,D 日,C 二技,,,,,,,,,,,,,,,,,06 臺中市,2 技職,112,24.0,13.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,,,臺中市,私立
1019,高雄醫學大學,D 日,D 博士,,,,,,,,,,,,,,,,,50 高雄市,1 一般,112,309.0,167.0,142.0,45.0,29.0,36.0,24.0,29.0,25.0,21.0,23.0,16.0,16.0,14.0,13.0,6.0,12.0,0.0,0.0,,,高雄市,私立
1019,高雄醫學大學,D 日,M 碩士,,,,,,,,,,,,,,,,,50 高雄市,1 一般,112,703.0,226.0,477.0,97.0,197.0,75.0,169.0,43.0,77.0,10.0,33.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,高雄市,私立
1019,高雄醫學大學,N 職,M 碩士,,,,,,,,,,,,,,,,,50 高雄市,1 一般,112,221.0,92.0,129.0,37.0,52.0,35.0,51.0,16.0,18.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,高雄市,私立
1019,高雄醫學大學,D 日,B 學士,,,,,,,,,,,,,,,,,50 高雄市,1 一般,112,5388.0,2242.0,3146.0,440.0,755.0,497.0,701.0,477.0,680.0,444.0,721.0,190.0,139.0,151.0,81.0,0.0,0.0,43.0,69.0,,,高雄市,私立
1020,南華大學,D 日,D 博士,,,,,,,,,,,,,,,,,10 嘉義縣,1 一般,112,47.0,30.0,17.0,6.0,3.0,5.0,3.0,3.0,3.0,7.0,3.0,5.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,,,嘉義縣,私立
1020,南華大學,D 日,M 碩士,,,,,,,,,,,,,,,,,10 嘉義縣,1 一般,112,517.0,194.0,323.0,100.0,142.0,42.0,81.0,29.0,50.0,22.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,嘉義縣,私立
1020,南華大學,N 職,M 碩士,,,,,,,,,,,,,,,,,10 嘉義縣,1 一般,112,388.0,142.0,246.0,61.0,108.0,41.0,55.0,15.0,38.0,17.0,28.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,,,嘉義縣,私立
1020,南華大學,D 日,B 學士,,,,,,,,,,,,,,,,,10 嘉義縣,1 一般,112,3667.0,1682.0,1985.0,383.0,517.0,370.0,460.0,406.0,481.0,406.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,63.0,,,嘉義縣,私立
1020,南華大學,P 進,B 學士,,,,,,,,,,,,,,,,,10 嘉義縣,1 一般,112,275.0,172.0,103.0,61.0,32.0,25.0,21.0,36.0,23.0,36.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,,,嘉義縣,私立
1021,真理大學,D 日,M 碩士,,,,,,,,,,,,,,,,,01 新北市,1 一般,112,124.0,65.0,59.0,21.0,19.0,22.0,21.0,11.0,11.0,7.0,6.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,新北市,私立
1021,真理大學,N 職,M 碩士,,,,,,,,,,,,,,,,,01 新北市,1 一般,112,10.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,新北市,私立
1021,真理大學,D 日,B 學士,,,,,,,,,,,,,,,,,01 新北市,1 一般,112,3146.0,1647.0,1499.0,206.0,165.0,309.0,291.0,434.0,421.0,537.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,108.0,,,新北市,私立
1021,真理大學,P 進,B 學士,,,,,,,,,,,,,,,,,01 新北市,1 一般,112,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,新北市,私立
1022,大同大學,D 日,D 博士,,,,,,,,,,,,,,,,,30 臺北市,1 一般,112,101.0,72.0,29.0,17.0,4.0,11.0,6.0,15.0,0.0,10.0,4.0,10.0,6.0,2.0,6.0,7.0,3.0,0.0,0.0,,,臺北市,私立
1022,大同大學,D 日,M 碩士,,,,,,,,,,,,,,,,,30 臺北市,1 一般,112,232.0,139.0,93.0,53.0,39.0,53.0,36.0,25.0,10.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,臺北市,私立
1022,大同大學,N 職,M 碩士,,,,,,,,,,,,,,,,,30 臺北市,1 一般,112,127.0,95.0,32.0,36.0,10.0,27.0,16.0,18.0,2.0,6.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,臺北市,私立
1022,大同大學,D 日,B 學士,,,,,,,,,,,,,,,,,30 臺北市,1 一般,112,3143.0,1997.0,1146.0,454.0,252.0,404.0,243.0,523.0,319.0,488.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,45.0,,,臺北市,私立
1023,南臺科技大學,D 日,D 博士,,,,,,,,,,,,,,,,,11 臺南市,2 技職,112,81.0,55.0,26.0,15.0,7.0,11.0,4.0,8.0,7.0,5.0,3.0,8.0,1.0,4.0,3.0,4.0,1.0,0.0,0.0,,,臺南市,私立
1023,南臺科技大學,D 日,M 碩士,,,,,,,,,,,,,,,,,11 臺南市,2 技職,112,726.0,427.0,299.0,194.0,115.0,128.0,106.0,70.0,48.0,21.0,22.0,7.0,5.0,7.0,3.0,0.0,0.0,0.0,0.0,,,臺南市,私立
1023,南臺科技大學,N 職,M 碩士,,,,,,,,,,,,,,,,,11 臺南市,2 技職,112,288.0,131.0,157.0,47.0,68.0,52.0,53.0,10.0,14.0,11.0,8.0,7.0,9.0,4.0,5.0,0.0,0.0,0.0,0.0,,,臺南市,私立
1023,南臺科技大學,D 日,B 四技,,,,,,,,,,,,,,,,,11 臺南市,2 技職,112,10918.0,6353.0,4565.0,1453.0,1116.0,1486.0,1028.0,1512.0,1142.0,1558.0,1102.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,177.0,,,臺南市,私立
1023,南臺科技大學,N 修,B 四技,,,,,,,,,,,,,,,,,11 臺南市,2 技職,112,2211.0,1471.0,740.0,299.0,129.0,253.0,136.0,321.0,153.0,381.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,111.0,,,臺南市,私立
1023,南臺科技大學,D 日,C 二技,,,,,,,,,,,,,,,,,11 臺南市,2 技職,112,15.0,5.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,臺南市,私立
1023,南臺科技大學,N 修,C 二技,,,,,,,,,,,,,,,,,11 臺南市,2 技職,112,203.0,42.0,161.0,0.0,0.0,0.0,0.0,20.0,92.0,18.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,,,臺南市,私立
1023,南臺科技大學,D 日,5 五專,,,,,,,,,,,,,,,,,11 臺南市,2 技職,112,475.0,403.0,72.0,106.0,25.0,87.0,23.0,66.0,9.0,71.0,11.0,59.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,,,臺南市,私立
1024,崑山科技大學,D 日,D 博士,,,,,,,,,,,,,,,,,11 臺南市,2 技職,112,29.0,23.0,6.0,8.0,1.0,2.0,0.0,3.0,1.0,3.0,0.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,,,臺南市,私立
1024,崑山科技大學,D 日,M 碩士,,,,,,,,,,,,,,,,,11 臺南市,2 技職,112,280.0,185.0,95.0,82.0,38.0,74.0,42.0,22.0,9.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,臺南市,私立
1024,崑山科技大學,N 職,M 碩士,,,,,,,,,,,,,,,,,11 臺南市,2 技職,112,201.0,130.0,71.0,61.0,34.0,48.0,25.0,8.0,9.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,臺南市,私立
1024,崑山科技大學,D 日,B 四技,,,,,,,,,,,,,,,,,11 臺南市,2 技職,112,5760.0,3427.0,2333.0,757.0,594.0,820.0,641.0,848.0,481.0,754.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,127.0,,,臺南市,私立
1024,崑山科技大學,N 修,B 四技,,,,,,,,,,,,,,,,,11 臺南市,2 技職,112,1789.0,1256.0,533.0,292.0,99.0,269.0,101.0,280.0,128.0,295.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,45.0,,,臺南市,私立
1024,崑山科技大學,D 日,C 二技,,,,,,,,,,,,,,,,,11 臺南市,2 技職,112,24.0,16.0,8.0,0.0,0.0,0.0,0.0,9.0,6.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,臺南市,私立
1024,崑山科技大學,N 修,C 二技,,,,,,,,,,,,,,,,,11 臺南市,2 技職,112,318.0,187.0,131.0,0.0,0.0,0.0,0.0,100.0,57.0,85.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,,,臺南市,私立
1024,崑山科技大學,D 日,2 二專,,,,,,,,,,,,,,,,,11 臺南市,2 技職,112,12.0,3.0,9.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,臺南市,私立
1025,嘉南藥理大學,D 日,M 碩士,,,,,,,,,,,,,,,,,11 臺南市,2 技職,112,139.0,63.0,76.0,30.0,35.0,23.0,30.0,7.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,臺南市,私立
1025,嘉南藥理大學,N 職,M 碩士,,,,,,,,,,,,,,,,,11 臺南市,2 技職,112,146.0,73.0,73.0,32.0,24.0,29.0,34.0,4.0,8.0,3.0,6.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,臺南市,私立
1025,嘉南藥理大學,D 日,B 四技,,,,,,,,,,,,,,,,,11 臺南市,2 技職,112,7249.0,3066.0,4183.0,630.0,841.0,613.0,960.0,809.0,1055.0,778.0,1068.0,126.0,150.0,0.0,0.0,0.0,0.0,110.0,109.0,,,臺南市,私立
1025,嘉南藥理大學,N 修,B 四技,,,,,,,,,,,,,,,,,11 臺南市,2 技職,112,946.0,514.0,432.0,128.0,84.0,96.0,79.0,115.0,110.0,122.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,45.0,,,臺南市,私立
1025,嘉南藥理大學,D 日,C 二技,,,,,,,,,,,,,,,,,11 臺南市,2 技職,112,54.0,3.0,51.0,0.0,0.0,0.0,0.0,2.0,20.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,臺南市,私立
1025,嘉南藥理大學,N 修,C 二技,,,,,,,,,,,,,,,,,11 臺南市,2 技職,112,581.0,107.0,474.0,0.0,0.0,0.0,0.0,67.0,254.0,34.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,,,臺南市,私立
1025,嘉南藥理大學,D 日,5 五專,,,,,,,,,,,,,,,,,11 臺南市,2 技職,112,281.0,123.0,158.0,71.0,95.0,52.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,臺南市,私立
1026,樹德科技大學,D 日,D 博士,,,,,,,,,,,,,,,,,12 高雄市,2 技職,112,21.0,9.0,12.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,高雄市,私立
1026,樹德科技大學,D 日,M 碩士,,,,,,,,,,,,,,,,,12 高雄市,2 技職,112,241.0,101.0,140.0,46.0,46.0,39.0,47.0,13.0,28.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,高雄市,私立
1026,樹德科技大學,N 職,M 碩士,,,,,,,,,,,,,,,,,12 高雄市,2 技職,112,289.0,124.0,165.0,47.0,69.0,32.0,32.0,15.0,22.0,30.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,高雄市,私立
1026,樹德科技大學,D 日,B 四技,,,,,,,,,,,,,,,,,12 高雄市,2 技職,112,6036.0,2691.0,3345.0,649.0,829.0,599.0,781.0,640.0,795.0,587.0,802.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,138.0,,,高雄市,私立
1026,樹德科技大學,N 修,B 四技,,,,,,,,,,,,,,,,,12 高雄市,2 技職,112,886.0,501.0,385.0,174.0,120.0,97.0,70.0,98.0,88.0,100.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,,,高雄市,私立
1026,樹德科技大學,N 修,C 二技,,,,,,,,,,,,,,,,,12 高雄市,2 技職,112,744.0,359.0,385.0,0.0,0.0,0.0,0.0,242.0,248.0,105.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,,,高雄市,私立
1026,樹德科技大學,N 修,2 二專,,,,,,,,,,,,,,,,,12 高雄市,2 技職,112,236.0,95.0,141.0,49.0,74.0,44.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,,,高雄市,私立
1027,慈濟大學,D 日,D 博士,,,,,,,,,,,,,,,,,15 花蓮縣,1 一般,112,92.0,47.0,45.0,13.0,12.0,9.0,6.0,5.0,13.0,8.0,6.0,6.0,7.0,3.0,1.0,3.0,0.0,0.0,0.0,,,花蓮縣,私立
1027,慈濟大學,D 日,M 碩士,,,,,,,,,,,,,,,,,15 花蓮縣,1 一般,112,369.0,116.0,253.0,48.0,87.0,35.0,70.0,19.0,56.0,14.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,花蓮縣,私立
1027,慈濟大學,N 職,M 碩士,,,,,,,,,,,,,,,,,15 花蓮縣,1 一般,112,26.0,6.0,20.0,2.0,6.0,1.0,7.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,花蓮縣,私立
1027,慈濟大學,D 日,B 學士,,,,,,,,,,,,,,,,,15 花蓮縣,1 一般,112,2348.0,958.0,1390.0,183.0,283.0,188.0,266.0,229.0,342.0,221.0,387.0,66.0,37.0,37.0,20.0,0.0,0.0,34.0,55.0,,,花蓮縣,私立
1028,臺北醫學大學,D 日,D 博士,,,,,,,,,,,,,,,,,30 臺北市,1 一般,112,635.0,327.0,308.0,62.0,64.0,73.0,72.0,61.0,61.0,52.0,49.0,33.0,24.0,31.0,22.0,15.0,16.0,0.0,0.0,,,臺北市,私立
1028,臺北醫學大學,D 日,M 碩士,,,,,,,,,,,,,,,,,30 臺北市,1 一般,112,669.0,234.0,435.0,114.0,181.0,86.0,180.0,25.0,50.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,臺北市,私立
1028,臺北醫學大學,N 職,M 碩士,,,,,,,,,,,,,,,,,30 臺北市,1 一般,112,312.0,84.0,228.0,32.0,82.0,33.0,76.0,12.0,41.0,7.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,臺北市,私立
1028,臺北醫學大學,D 日,B 學士,,,,,,,,,,,,,,,,,30 臺北市,1 一般,112,4538.0,1896.0,2642.0,403.0,563.0,388.0,578.0,388.0,598.0,334.0,610.0,176.0,124.0,165.0,95.0,0.0,0.0,42.0,74.0,,,臺北市,私立
1029,中山醫學大學,D 日,D 博士,,,,,,,,,,,,,,,,,19 臺中市,1 一般,112,165.0,111.0,54.0,26.0,10.0,21.0,13.0,23.0,8.0,15.0,5.0,14.0,8.0,4.0,3.0,8.0,7.0,0.0,0.0,,,臺中市,私立
1029,中山醫學大學,D 日,M 碩士,,,,,,,,,,,,,,,,,19 臺中市,1 一般,112,550.0,173.0,377.0,73.0,153.0,67.0,113.0,20.0,67.0,13.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,臺中市,私立
1029,中山醫學大學,N 職,M 碩士,,,,,,,,,,,,,,,,,19 臺中市,1 一般,112,151.0,31.0,120.0,10.0,41.0,15.0,48.0,3.0,12.0,2.0,14.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,臺中市,私立
1029,中山醫學大學,D 日,B 學士,,,,,,,,,,,,,,,,,19 臺中市,1 一般,112,6103.0,2124.0,3979.0,424.0,981.0,441.0,820.0,493.0,943.0,450.0,914.0,122.0,100.0,119.0,93.0,0.0,0.0,75.0,128.0,,,臺中市,私立
1029,中山醫學大學,N 修,C 二技,,,,,,,,,,,,,,,,,19 臺中市,2 技職,112,116.0,43.0,73.0,0.0,0.0,0.0,0.0,16.0,25.0,17.0,17.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,2.0,,,臺中市,私立
1030,龍華科技大學,D 日,M 碩士,,,,,,,,,,,,,,,,,03 桃園市,2 技職,112,345.0,238.0,107.0,90.0,32.0,84.0,39.0,36.0,20.0,28.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,桃園市,私立
1030,龍華科技大學,N 職,M 碩士,,,,,,,,,,,,,,,,,03 桃園市,2 技職,112,113.0,82.0,31.0,32.0,12.0,40.0,16.0,8.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,桃園市,私立
1030,龍華科技大學,D 日,B 四技,,,,,,,,,,,,,,,,,03 桃園市,2 技職,112,7187.0,4987.0,2200.0,1127.0,514.0,1097.0,485.0,1220.0,470.0,1181.0,572.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,159.0,,,桃園市,私立
1030,龍華科技大學,N 修,B 四技,,,,,,,,,,,,,,,,,03 桃園市,2 技職,112,2512.0,1931.0,581.0,629.0,186.0,426.0,130.0,331.0,102.0,420.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,29.0,,,桃園市,私立
1030,龍華科技大學,D 日,C 二技,,,,,,,,,,,,,,,,,03 桃園市,2 技職,112,44.0,41.0,3.0,0.0,0.0,0.0,0.0,38.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,桃園市,私立
1030,龍華科技大學,D 日,2 二專,,,,,,,,,,,,,,,,,03 桃園市,2 技職,112,27.0,17.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,桃園市,私立
1030,龍華科技大學,D 日,5 五專,,,,,,,,,,,,,,,,,03 桃園市,2 技職,112,894.0,814.0,80.0,201.0,14.0,178.0,17.0,160.0,17.0,136.0,16.0,126.0,16.0,0.0,0.0,0.0,0.0,13.0,0.0,,,桃園市,私立
1031,輔英科技大學,D 日,M 碩士,,,,,,,,,,,,,,,,,12 高雄市,2 技職,112,159.0,38.0,121.0,23.0,47.0,10.0,38.0,5.0,19.0,0.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,高雄市,私立
1031,輔英科技大學,N 職,M 碩士,,,,,,,,,,,,,,,,,12 高雄市,2 技職,112,69.0,1.0,68.0,0.0,16.0,0.0,17.0,0.0,15.0,1.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,高雄市,私立
1031,輔英科技大學,D 日,B 四技,,,,,,,,,,,,,,,,,12 高雄市,2 技職,112,2943.0,1196.0,1747.0,228.0,322.0,245.0,373.0,326.0,453.0,301.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,111.0,,,高雄市,私立
1031,輔英科技大學,N 修,B 四技,,,,,,,,,,,,,,,,,12 高雄市,2 技職,112,328.0,251.0,77.0,71.0,26.0,52.0,10.0,52.0,18.0,44.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,5.0,,,高雄市,私立
1031,輔英科技大學,D 日,C 二技,,,,,,,,,,,,,,,,,12 高雄市,2 技職,112,1379.0,166.0,1213.0,0.0,0.0,0.0,0.0,76.0,588.0,87.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,,,高雄市,私立
1031,輔英科技大學,N 修,C 二技,,,,,,,,,,,,,,,,,12 高雄市,2 技職,112,942.0,170.0,772.0,0.0,0.0,0.0,0.0,66.0,361.0,77.0,292.0,15.0,23.0,0.0,0.0,0.0,0.0,12.0,96.0,,,高雄市,私立
1031,輔英科技大學,D 日,5 五專,,,,,,,,,,,,,,,,,12 高雄市,2 技職,112,2642.0,320.0,2322.0,56.0,474.0,72.0,431.0,70.0,438.0,54.0,491.0,58.0,427.0,0.0,0.0,0.0,0.0,10.0,61.0,,,高雄市,私立
1032,明新科技大學,D 日,D 博士,,,,,,,,,,,,,,,,,04 新竹縣,2 技職,112,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,新竹縣,私立
1032,明新科技大學,D 日,M 碩士,,,,,,,,,,,,,,,,,04 新竹縣,2 技職,112,367.0,200.0,167.0,75.0,66.0,89.0,65.0,26.0,23.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,新竹縣,私立
